BusinessID,Cuisine,Rating,NumberOfReviews
ugYhnKrr3Q1TVV15R0EEWQ,"['Turkish', 'Mediterranean', 'Halal']",4.0,389
RJnCxu9gAbYmCftd5BMOMg,"['Middle Eastern', 'Mediterranean', 'Vegetarian']",3.5,400
I3LS4dWM4t8xThN0lbYCIg,"['Mediterranean', 'Greek']",3.5,177
eW7kDF_1PT0CBbKA0sjLfA,"['Lebanese', 'Falafel']",4.5,190
dT4fl34s1MQaLQARc5BSFw,"['Greek', 'Seafood']",3.5,560
Gi8HGtzVrxTg02IBXpSClw,['Turkish'],3.5,319
1PV-jVEQhaSMFsmdsNJzng,"['Greek', 'Mediterranean']",2.5,2
vvToYvBfb-UvgWFnhidpdA,['Greek'],3.5,146
G2bUXNwpD3uf2AdmD1b_Pg,"['Middle Eastern', 'Mediterranean']",3.5,357
GFdJfLJUlOcwD3NZamijKA,['Turkish'],3.5,76
IFZ3_d01uflGixWrrD8_gg,"['Afghan', 'Halal', 'Kebab']",4.0,454
Y39SdfmS0Z_GepcFnFqlMA,"['American (New)', 'Mediterranean']",4.0,238
fV1BKHz49jEMPWh6r7pnlg,"['Greek', 'Breakfast & Brunch', 'American (Traditional)']",3.5,71
gjIctg7P18f6UocGVW2IMQ,"['Salad', 'Mediterranean', 'Sandwiches']",4.0,277
uKDsp9CUak7Tf_Nzi20ouA,"['Turkish', 'Mediterranean', 'Pizza']",4.5,55
FON3TceJNsTC0I0mzBwOKg,"['Mediterranean', 'French']",3.5,1099
xEnNFXtMLDF5kZDxfaCJgA,"['Food Stands', 'Middle Eastern', 'Halal']",4.0,9132
tV6Tgw6FS45BRHyQ207jag,"['Middle Eastern', 'Mediterranean', 'Salad']",4.5,600
AfiSqDmx7Q3qLLgAvhHSRQ,"['Wine Bars', 'Tapas/Small Plates', 'Mediterranean']",3.5,132
LaCEZzhEtyBCS1g-JnrPvA,"['Mediterranean', 'Greek', 'Pizza']",4.0,50
HbRpu_sO3ouX0a9CiRTXEA,"['Steakhouses', 'Greek']",4.0,356
p5PlsI9rZK5vkQo3njhuGQ,['Greek'],4.0,130
WojnO4OcLHo8EBIRgJrGsQ,"['Mediterranean', 'Vegetarian', 'Turkish']",3.5,133
1l_valla-LACnhfXh8VEPg,['Greek'],4.0,122
qnpUhw8Ucgfy8SOM909V9g,"['Greek', 'American (Traditional)']",3.0,61
l9b8NbDyhKhnjLKtUwlPwQ,"['Breakfast & Brunch', 'Mediterranean', 'Beer, Wine & Spirits']",4.0,807
5Rp1SRrMhNlXeMLUxhASoQ,"['Greek', 'Mediterranean']",3.5,226
pSd2KO8MyEXtR6fAkUmbTg,"['Greek', 'Mediterranean']",2.0,1
Lst7wAYH_Dlxocz3nYPnow,"['Mediterranean', 'Turkish', 'Breakfast & Brunch']",3.5,421
yB4YcbSpAFE8XGJuQT-6zA,['Mediterranean'],4.0,113
bDx0oXgxO0Cy8uH_NbsE9w,"['Middle Eastern', 'Pizza', 'Sandwiches']",4.0,346
Bt6RoIcazXayp1a8lMSvzA,"['Lounges', 'Moroccan', 'Desserts']",4.0,582
sgIdJLSXnnMZy2sjm5GUeQ,['Mediterranean'],3.5,156
TJhgvNJuAzmyYzaMyMnN0Q,"['Greek', 'American (Traditional)']",4.0,157
lMyJ9lrwRddpsOR_WeMSww,"['Middle Eastern', 'Halal', 'Kebab']",4.0,450
W4hobe10Fy54MKqmLaObEg,['Moroccan'],4.0,1793
XCpvVDi-eMDid3s6LrDIuw,['Falafel'],4.0,149
JdXqygDw4yXQcy5lw9VI4A,"['Middle Eastern', 'Falafel']",4.0,591
PpxJsItHTF6sDAK6XnDJ9w,"['Sandwiches', 'Salad', 'Mediterranean']",4.0,602
Z4OF9kKSikiYZCx62_aq8A,"['Middle Eastern', 'Mediterranean', 'Halal']",3.0,158
26M6nFVuA4bvhU0TBZOuLg,"['Wine Bars', 'Tapas/Small Plates', 'Turkish']",4.5,291
gPXDpeMmd95qDriKXYGjQQ,"['Middle Eastern', 'Desserts']",4.0,74
Ndkhvz5pA9ggOxmemROOkg,"['Mediterranean', 'Juice Bars & Smoothies', 'Vegetarian']",3.5,73
5JtSEryw2Yt8RT1Rm19ryQ,"['Spanish', 'Greek', 'Mexican']",4.5,23
7R9PhpkZHAryCAVctq6bSw,"['Caterers', 'Specialty Food', 'Mediterranean']",4.0,3
pjzIGnDkwmG-k2XmH65RQQ,"['Greek', 'Wine Bars', 'Mediterranean']",5.0,3
Sa90xxO005xPt5Ls1f_1dA,"['Greek', 'Food Stands']",4.5,32
ggm-5YHqX5pXgk5Uh42dEA,"['Hookah Bars', 'Mediterranean', 'Lounges']",3.5,677
tXZOJhUUknjTRRo9j4ckZg,"['Uzbek', 'Russian', 'Halal']",4.5,141
oucUhaQjSEeJb2F3rVRR_Q,"['Lounges', 'Mediterranean', 'Turkish']",3.5,382
uNuuJAK0VR1Rs2BKTcgTJg,['Greek'],4.0,141
YLm2NzBuIZZqncRakdBZHg,"['Pizza', 'Greek', 'Sandwiches']",2.5,78
WEDQ3ysOS2twleC7TZlmGw,"['Halal', 'Middle Eastern']",3.5,353
Lv-AInevkl29-9TOvvYLSA,"['Greek', 'Mediterranean']",4.0,29
5IcmZKVF0qZtjAGV_iGhKQ,"['Greek', 'Mediterranean']",4.0,68
JtmzTnEDpS03tMytXOPUQw,"['Halal', 'Falafel', 'Breakfast & Brunch']",4.0,37
9_mINg1vbsvC1fhvpwB3Aw,['Greek'],3.0,6
hHg8ADXX-0z0-oHGySXNFg,"['Mediterranean', 'Kosher']",3.5,7
iRiWN3C19-UdicmHb8uPiQ,"['Turkish', 'Mediterranean', 'Halal']",4.0,45
O_mkI6--eDcCYNI7HEAlWw,"['Mediterranean', 'Sandwiches', 'Breakfast & Brunch']",4.0,65
eDNSaUzzYbhEXFnN6Jnc4w,"['Mediterranean', 'Moroccan', 'Middle Eastern']",3.5,368
iQb9J6XGUxNHEwK7aptAYQ,"['American (New)', 'Vietnamese', 'Mediterranean']",4.0,22
jJs-WtF7FdRy3NRU-5yt0g,"['Mediterranean', 'Vegetarian', 'Gluten-Free']",3.5,239
8IRT0TGqsc9Ng27f_TFhnQ,"['American (New)', 'Breakfast & Brunch', 'Mediterranean']",4.0,289
CyIf24YrOuiikkYVnHjoog,"['Lebanese', 'French']",4.0,130
BC9DVugTCxNGzLr4ZhGINw,"['Mediterranean', 'Seafood']",4.0,118
TI6FvYqVxU2ZEg4PLa8lsA,"['Mediterranean', 'Burgers', 'Desserts']",3.5,138
DAGnUq-6P_muOQqSG3-OcA,"['Mediterranean', 'French', 'Vegetarian']",3.5,389
8Y5Ytn30Wup9sNf2n99s1A,"['American (New)', 'Mediterranean', 'Breakfast & Brunch']",3.5,440
kvjeoky19JXaKtUt2Be57A,"['Greek', 'Mediterranean']",4.0,1
tNTXNCUta735nGb0nfSrKQ,"['Halal', 'Street Vendors']",4.5,237
LHZcsxl8-XTwPzIh8dhbgA,"['Greek', 'Bars']",4.0,30
h0PVO3fYw37f7VUH4UA3jQ,"['Vegan', 'Mediterranean', 'Vegetarian']",4.5,200
FriYf5W8RNpgO4QL4UApZQ,"['Middle Eastern', 'Falafel']",5.0,1
jt_mFVGnAcPx27vIz4o29A,"['Mediterranean', 'French', 'Vegetarian']",3.5,1303
EaBfDaigEFng3HRKlfH88A,['Turkish'],4.5,226
aa54g24PY2GS0G2kSyrU2Q,['Greek'],3.5,142
n2STX1GhTH0OBHr4BXh-Ug,['Greek'],4.0,199
xWDk1Wymzd_-LRrDvpZAFg,"['Greek', 'Mediterranean']",3.5,176
ju0UobdUZQWfyxWJEnoviQ,"['Mediterranean', 'Greek', 'Burgers']",4.0,117
cBUlHFB1fk2q3WmP6o7gvA,"['Salad', 'Juice Bars & Smoothies', 'Falafel']",3.5,35
P7oBOorjqtaePjRazXAJxw,"['Turkish', 'Mediterranean', 'Desserts']",3.5,170
IgeFI4klLym7f7BV0wMNiA,"['Food Trucks', 'Greek']",4.5,14
6salH2D1m9Fe_SMH1tTscQ,"['Salad', 'Vegetarian', 'Wraps']",4.0,18
vgRVnqxfIv9L686Oy7PP4g,"['Italian', 'Greek']",4.5,8
4aF0F8w7yXX9o5_QFky_ig,"['Mediterranean', 'Bars']",4.0,145
n7LwEbf0zsMapAcUtyyeVA,"['Wine Bars', 'Mediterranean', 'Tapas/Small Plates']",3.5,379
DmdJQkGM5Fq-TiC5Mlekzw,"['Mediterranean', 'Greek']",3.5,17
Rr55bXbJcfdm4lIf-1f0Qw,"['Indian', 'Middle Eastern', 'Street Vendors']",4.0,240
_hdFndOujf21RFdzGSa2CQ,"['Mediterranean', 'Middle Eastern', 'Vegetarian']",2.5,71
Vx-X9dRYvecFALrpxo2w5g,"['Middle Eastern', 'Greek', 'Mediterranean']",4.0,88
kbeqouhEImqzaiuQJQ9_OA,['Greek'],3.0,57
Y-tMUjIn4vfihZC4r4NUSA,"['Mediterranean', 'Wine Bars']",4.0,240
CviK6c6BkxN_TTZahdvwyA,"['Breakfast & Brunch', 'Sandwiches', 'Falafel']",4.5,74
WUu7ZxH0y5Fp1G1hLrFxRQ,"['Turkish', 'Mediterranean', 'Breakfast & Brunch']",4.0,297
XI0CalToTycjZzLvM6BMVA,['Mediterranean'],4.0,67
aUk4Z3e2etMsM99VxjCkZA,"['Middle Eastern', 'Mediterranean']",4.5,24
jxfNkW2RkXhUW5_DwWEbHQ,['Turkish'],3.5,301
NzIu9dOcDrd0UVMB1Kx6PQ,"['Middle Eastern', 'Vegetarian', 'Sandwiches']",3.5,138
krQheRsb-0GeXKFSAMVxBA,['Greek'],3.5,215
zQjaTAxYSKpNNj0F4kgjXQ,"['Spanish', 'Greek', 'Chicken Shop']",4.5,66
WIe7Qi3uOoMKU2ZbHfTGew,"['Tapas Bars', 'Mediterranean', 'Middle Eastern']",4.5,167
SU9fIyDu0mvEMZuBw5l2ig,"['Greek', 'Wraps']",4.0,82
2VDKr3954XX41KwEcbX7lg,"['Cocktail Bars', 'Middle Eastern', 'Mediterranean']",3.5,119
E9VHn95bCTktsa5gxXoVag,"['Greek', 'Middle Eastern', 'Sandwiches', 'Mediterranean']",3.0,1
AhhtjILtsTh8FzqlO1tECQ,"['Jazz & Blues', 'Mediterranean', 'Bars']",2.5,226
bkYcT19Fyb95H_qjnVcIQw,"['Mediterranean', 'Turkish', 'Halal']",4.5,406
bpSnGiD_K9bfzp8ASca6cg,['Greek'],2.5,12
CmrvcYql6P1VE1Phw4pEww,"['Sushi Bars', 'Mediterranean']",3.5,129
l9dCKe-0EO1XQFkuFi8YRQ,['Mediterranean'],3.0,114
eZvDr6twAgxx2CjfXV87Xw,"['American (New)', 'Salad', 'Gluten-Free']",4.0,81
Qw3v8TwKBxpuZ9I27itPvg,['Mediterranean'],4.0,140
jAaVnUKLITkuhzwXIe0vLQ,['Moroccan'],4.5,1067
HdYmIA2jRBbKnU1mGJ9a3Q,"['American (New)', 'Mediterranean', 'Greek']",4.0,146
FCJaZeBoeeM5F2ZhfzO0sA,"['Greek', 'Burgers', 'Fish & Chips']",3.5,323
N1FkQ5Q0wO_lNTFMKPEkZg,['Mediterranean'],4.5,229
GzLvItrtwlPpkH0HPEC_5w,"['Mediterranean', 'Vegetarian', 'Middle Eastern']",3.0,164
cZ4TwM7VnDhgNB6kapneSg,"['Egyptian', 'Moroccan', 'Mediterranean']",3.0,521
5-JRGE4uZzjFvzvWxF-zig,"['Chicken Shop', 'Salad', 'Sandwiches']",4.5,58
Wh2K9iqjBmnlqv3T8bu6sA,"['Bakeries', 'Turkish', 'Cafes']",4.0,311
jf3OvEnL0GZuxOV4-SR3uQ,"['Mediterranean', 'Kosher', 'Vegetarian']",2.5,23
dp2gh3PsxKBiqVVxKwyTHw,"['Sandwiches', 'Salad', 'Diners']",4.5,200
DUWddFPecTpfp2fMT_tO5g,"['Mediterranean', 'Greek']",4.0,40
2N1y8Cv7R92lDYia_eruCw,"['Salad', 'Halal', 'Mediterranean']",4.0,132
qfeCYi9MMD6I7jQLFqngPg,"['French', 'Mediterranean']",3.5,148
S37Fd4Jrwuv6R1DukmlqSQ,['Afghan'],3.5,336
oBORgWrnY4rRVyhPsYaTWw,"['Steakhouses', 'Turkish', 'Halal']",3.5,384
ShZamNKgSkv8XKDnjE0kPw,"['Cafes', 'Greek']",3.0,87
x4ncpARQ81L3l8D3cTHVLg,['Greek'],3.0,3
ITGhcuOI3aqHViscV5WagQ,"['Mediterranean', 'Sandwiches', 'Fast Food']",3.5,37
kDmGjuRFRX8Wfq5l-RqGSA,"['Turkish', 'Mediterranean', 'Kebab']",3.0,248
sR60I9PI_63noBQcGoIrbw,"['Moroccan', 'Cafes', 'Juice Bars & Smoothies']",4.5,346
n4dX_B5xOJWHLKvqZ5o82g,"['Mediterranean', 'Turkish', 'Halal']",4.5,143
q6ux26c-SfK-679y9lvVbw,"['Italian', 'Mediterranean']",3.5,193
Pl7usBOnUHmpCGWgD4J0Mg,"['Middle Eastern', 'Sandwiches', 'Halal']",3.0,93
PSpGb8041o_FXpj3V4Y-iw,"['Greek', 'American (Traditional)']",3.5,505
yWhXiBrycr5h4oVSMB_8zQ,"['Middle Eastern', 'Mediterranean', 'Moroccan']",4.5,80
ncx0b2sNw3dZnxK_ArZ0tQ,"['Greek', 'Burgers', 'American (New)']",3.5,173
fcZslhOdQJgRdi04UMf0PA,"['Turkish', 'Middle Eastern', 'Halal']",4.5,273
TeY4WfWwtvQ53Vt_DgwJcg,"['Greek', 'Mediterranean']",3.5,363
H6mb9qdqzOUEWz0WvpOsUA,"['Coffee & Tea', 'Sandwiches', 'Salad']",3.5,13
9C984UHFFn5zpYjEQimPHg,"['Mediterranean', 'Greek', 'Salad']",4.5,27
_-LcAMoys6QGxJkupcG90g,"['Mediterranean', 'Lounges', 'Cocktail Bars']",4.0,334
BjXI7lKJbdjPyg73uTpAsg,"['Bars', 'Mediterranean']",3.0,72
rdXWiBGc-c03JYy8A1XxqA,"['Cocktail Bars', 'Salad', 'Breakfast & Brunch']",4.5,30
dY0kJNKYzoMg2onA2RPdzg,['Middle Eastern'],2.5,162
-qB7NXkD8xAJwsAfTIdXHA,['Mediterranean'],4.0,1
XpgclCGfmBl6RrhitI8cqg,['Mediterranean'],4.0,35
wenaXt_MhJJK973nNO2IIg,"['Middle Eastern', 'Sandwiches', 'Kebab']",3.5,108
d_SRqHAXYEvKSXj4-nI5Nw,"['Bakeries', 'Coffee & Tea', 'Greek']",4.5,17
cF2GhXD8v4cfc9i0CTJtwg,"['Middle Eastern', 'Fast Food']",4.0,16
RirFOsDfTvEfYOO4PPVJzQ,"['Fast Food', 'Mediterranean', 'Burgers']",4.0,133
47J3jLkclOMXExoPoIpnag,"['Vegetarian', 'Middle Eastern']",4.5,149
JZKGFeYrJvvjhXkwAdD8IQ,"['Coffee & Tea', 'Mediterranean', 'Burgers']",3.5,99
HHUMUAKDiJqrKSf2Qaxmlw,"['Turkish', 'Mediterranean']",4.5,120
4lvM8_IWe_TgSszfwhmrdg,"['Middle Eastern', 'Breakfast & Brunch']",4.0,182
z0pxdL3Pn4C_Pa8QjDWvKw,"['Greek', 'Breakfast & Brunch']",4.0,107
cAEHvzQBxREhpJkFonpYaQ,['Turkish'],3.5,303
85TC7GGcL5HYKdteMXWyOQ,"['Persian/Iranian', 'Mediterranean', 'Kosher']",2.5,127
fKl-XzMrRQyW9tjg9mhIGA,"['Middle Eastern', 'Halal', 'Diners']",4.0,105
tg2I4TLCUNr_llG2xLE4sg,['Turkish'],4.0,367
XzKGxGoKCCNqTolEPXQwHw,['Egyptian'],4.5,138
tjsbqmIaoylzDUqjXpZuKw,"['Salad', 'Mediterranean', 'Soup']",3.5,129
VKAK_q8S0qVar0Aq9JoV_g,"['Middle Eastern', 'Caterers']",4.0,77
-593H2__eJeiSBT4pU7Wfw,"['Breakfast & Brunch', 'American (New)', 'Mediterranean']",4.0,56
Zr4LCyGTU998s6lSL_D-8Q,"['Modern European', 'Mediterranean']",4.0,73
HXj62aTHQfoMf7PEd5jWJg,"['American (Traditional)', 'Italian', 'Mediterranean']",3.5,205
BdqOP7iyhE14RM2onuFd4w,['Greek'],3.5,70
1hbAbWZ3bdJCSg_EoS4zyQ,"['Middle Eastern', 'Kosher', 'American (Traditional)']",2.5,135
-GYT90fOCNjTbjCjj4wuiw,"['Food Stands', 'Mediterranean']",3.5,39
BMDPPsHf1_z-meUX_IRCkQ,"['Turkish', 'Mediterranean', 'Middle Eastern']",3.5,261
OaLbgr9ardChJ90u16Ik9g,"['Hookah Bars', 'Middle Eastern', 'Mediterranean']",4.0,433
Fn8EyNed5tpcAhNJN51TAQ,['Greek'],3.5,89
r--VG0XCkbqRx8-CDhzaLA,"['Delis', 'Juice Bars & Smoothies', 'Salad']",3.5,7
GvCP8wziwBU1PJx4sCxMvw,['Middle Eastern'],3.5,78
pKWWUT8mpvhMdOr4X383KA,"['Turkish', 'American (New)', 'Coffee & Tea']",4.5,137
15_ODtslmB59M-FxU-mvUQ,"['French', 'Mediterranean', 'Cocktail Bars']",3.5,671
ShQz0wFmdLkFcqI_sb6oBA,"['Seafood', 'Mediterranean', 'Wine Bars']",4.5,70
lnTPfdaqDqWjywWewsE2Lw,"['Wine Bars', 'Mediterranean', 'Breakfast & Brunch']",4.0,909
eSPiCnN9WkURXaTgBdDnTg,['Mediterranean'],5.0,9
43mQbsfP4ZiCN0z8SM475Q,"['Cafes', 'Mediterranean', 'American (Traditional)']",5.0,221
My17Ud2T_tXy_9ND9aezpQ,"['Mediterranean', 'Turkish', 'Seafood']",4.0,328
EF5Hjt79q9qZ1u9QItOvLQ,"['Mediterranean', 'Turkish', 'Sandwiches']",4.5,25
sVkwEFET38Myz3dM1uZpiw,"['Breakfast & Brunch', 'Cafes', 'Middle Eastern']",4.0,345
VWiKAEzdATXDYxdomqQ9Ig,['Falafel'],4.0,102
maZVyQ0jQ24MeaP9-72XxQ,"['Middle Eastern', 'Mediterranean', 'Halal']",4.0,265
yM4RnBagNy7gNrWb9PfzOA,"['Moroccan', 'Breakfast & Brunch']",5.0,46
gxCnsgWQS_79sMDHpmeHzw,"['Soup', 'Salad']",3.5,37
2dASiJlyK7f_WbgAXLpWdg,"['Food Trucks', 'Greek', 'Desserts']",4.0,3
7uR7pwL0eQYfAAqJw1LUXw,['Greek'],3.5,68
6nOxwnuN0ZwLX3h3JYSJnA,"['Breakfast & Brunch', 'Greek', 'American (Traditional)']",2.5,710
njKwUg6oYDEEtLuunTmgbg,"['Middle Eastern', 'Falafel']",4.0,216
rBCqVm8yhMKeLLP2mdghGw,"['Bakeries', 'Greek']",4.0,51
J_a6hUWIqEZJKm0_Lcl0TQ,"['Pizza', 'Middle Eastern', 'Mediterranean']",3.0,42
yk-urU0Zz41LiTS2ZBZf1Q,"['Mediterranean', 'Modern European']",3.5,113
5sX5nNBed8GL7PegezjxNg,['Greek'],3.5,13
nGpC40fxoDQ-Ft0h-_gkVg,['Middle Eastern'],4.0,581
BaTfJjz2DoJwOQz5eOrqNA,"['Halal', 'Middle Eastern', 'Food Trucks']",4.5,129
hXqrA_Z3jZ8Q1O6ZehWSwQ,"['Afghan', 'Kebab', 'Halal']",4.5,296
4XdK-yBAnj4wLgftIU0GmA,['Middle Eastern'],4.0,28
c-1QbaEjsARoH7lDg3btqw,"['Mediterranean', 'American (New)', 'Sandwiches']",3.0,10
r-gUIDjdIGnXkFUZxlPvcQ,['Falafel'],5.0,38
FakrQWMNdYoBIp18Tpvn0Q,"['Italian', 'Mediterranean', 'Spanish']",3.5,125
tAHRDrCR0l_utA91IyOYNw,"['Mediterranean', 'Middle Eastern', 'Halal']",3.0,137
OMRkRHFXmS9txTWirA-yMA,"['Falafel', 'Middle Eastern']",4.5,180
IhY6ZCZ8neZ1RfjBjkYBPQ,"['Chicken Shop', 'Salad', 'American (New)']",3.5,66
CO90_8nlxQx10ATsM3b9AQ,"['Greek', 'Mediterranean', 'Desserts']",3.5,110
QrA0UEYM0ujRXIAhQ730XQ,"['Egyptian', 'Mediterranean', 'Greek']",4.0,39
6G0urbBDz_CnYnGXApgUcw,"['American (New)', 'Middle Eastern']",4.0,99
6cypP1EYOC36cOAI3cq9AQ,"['Lounges', 'Middle Eastern', 'Hookah Bars']",3.0,183
trPF0KIleGw5SxiG0uNLKg,"['Middle Eastern', 'Falafel']",3.5,151
RlAl2v6yLVa1NLAaAduFgQ,['Falafel'],3.5,25
FiRB9Ek3Xo9JHwXgBYITYg,['French'],4.5,1560
csVEpHy5KJoFvM1qp5XwLQ,"['French', 'Salad', 'Breakfast & Brunch']",4.0,901
xQ445GaWVN5Aa3sFX9OoIg,"['French', 'Wine Bars', 'Cocktail Bars']",4.0,1606
8XHbZIKDQbXhyKIGiukVeQ,"['Steakhouses', 'French', 'Cocktail Bars']",4.5,444
s3jou_L_LVYGkNHiuhjlew,"['French', 'Cocktail Bars', 'Steakhouses']",4.5,981
UJe9_p6NEl0kA6xHVo5PKw,"['French', 'Wine Bars']",4.5,122
WO_cLlSr6eFYMXy0T6BvHA,"['Wine Bars', 'Breakfast & Brunch', 'French']",4.5,154
8oWkHl9tITphtI7KY4kT0w,"['French', 'Wine Bars', 'Breakfast & Brunch']",4.0,275
Ac8y23odvFOIQSKdrV63Uw,"['French', 'Wine Bars', 'Breakfast & Brunch']",4.0,398
KgpOYAG-r_eDsQXFXt0nnQ,"['French', 'Breakfast & Brunch']",4.0,2897
TGP5gbAgml0IDRLGCpFnCw,"['French', 'Cocktail Bars', 'Breakfast & Brunch']",4.0,859
iexl39DYyy_76Xq3ExaJkQ,"['Bars', 'Tapas Bars', 'French']",4.5,242
rSY3MyWqpuy3dNuUN4zQ_g,"['French', 'Desserts', 'Cocktail Bars']",4.0,403
oyxtaqfFZkP_vC0M6GfkbA,"['French', 'Diners']",4.0,258
qOomR3AwClOGpV1HdqOTFg,"['French', 'Cocktail Bars', 'Wine Bars']",4.5,188
kHeakps7Gj8EaImiOYaX8g,['French'],4.5,101
3pgbgiPTA2WmZ9fsDKlojA,['French'],4.0,112
kmcgUxWhwlbmC-FAMTEF2g,"['French', 'Breakfast & Brunch', 'Desserts']",4.0,1126
WoZnkXZInggzgQM_LbDpGg,"['Cafes', 'French']",4.0,188
1A3m0-dOhF2PKRU_8S2YYQ,"['French', 'Cocktail Bars']",4.5,72
vRrVSB-LegwUwIxpkeRVtQ,"['French', 'Lounges']",4.5,2381
flcy6dNr4s12PTv6VtBK9Q,"['French', 'Wine Bars']",4.5,98
RQojRzAYA9Cq87PqwQq5yg,['French'],4.0,139
eL1ojVz0QYCZ7xJOii46LQ,['French'],5.0,40
xTnivXEdEtXrnhp-z4JGvg,"['Cafes', 'French', 'Breakfast & Brunch']",4.5,270
C6f_MQaRwIbJ8diailVaCA,['French'],5.0,87
NMVRHrkdp68twl4CWo1I5A,"['French', 'Mediterranean', 'Brasseries']",4.0,830
egQkevpRi3g-iKrYIlBpGQ,"['French', 'Basque']",4.0,303
A8zppFZvBDGUKRSUrzJWMg,['French'],4.0,452
ndd1BQLqFINytM4kbkCjgQ,"['French', 'Desserts', 'Breakfast & Brunch']",4.0,345
EaNRl3vlDOsNF-gkCR5mBA,['French'],4.0,35
aTFkjo0scqmOgsFF5kuGXg,"['French', 'Seafood']",4.0,339
nBkSqOhZMa1A7Yk3q8VPaA,['French'],4.0,591
R-biStUvl2zuhIQFk40GsQ,"['French', 'Wine Bars', 'Tapas Bars']",4.0,390
KIIYvTOc0Uv90aUHEGvoSg,"['French', 'Venues & Event Spaces']",4.0,407
CsZLG1VpdFAZiT_qRRmJ2A,"['French', 'Wine Bars']",4.0,124
NMCUMp39CPenji-UbFnuCA,['French'],4.5,146
LF2_slTY37P0Ua8vI4Hr5g,"['French', 'Salad', 'Breakfast & Brunch']",4.0,346
JZvegz9gY9sJwAeDPNvMQA,"['Wine Bars', 'French', 'Cocktail Bars']",4.5,77
CoPDX5NCTYOW1cM_HsO5RA,"['French', 'Bars']",4.0,365
nlmFAz_93gjSUfmvmv8Tog,"['French', 'Cafes']",4.0,595
JUGgD5WXc8eU5MoBKrfSGA,"['French', 'Bars']",4.5,93
obFs12x7mgYPGxgalBd22w,['French'],4.0,462
6nnhmOgTeI6QmQS1LhMD9Q,"['French', 'Wine Bars', 'Desserts']",4.5,131
ykTc4pZYEAY0Esd0yVFSOQ,"['Wine Bars', 'French', 'Coffee & Tea']",4.5,47
HUEj_yVB1E2mNNxW5PqUtQ,['French'],4.0,114
bqhBU_iyHpaLlq0WSc5Nkw,['French'],4.0,124
21y8cakUmhd3g13nh0cq9g,"['French', 'German', 'Bars']",4.5,327
8xYvp9j7j8RCRQGsiRRujQ,['French'],4.0,323
mjGdtrh0tX7I91GM9dlMNg,['French'],4.0,125
aUakHsv3bAk6tDtLe96rIA,"['French', 'Wine Bars']",3.5,325
bTyyPU8A4pz9dieLSZPMdA,['French'],3.5,389
6S62Z7e0UP82shutXERUzA,"['French', 'Bars', 'Caterers']",3.5,352
g5f6p9jfzB30Mhcu6d5OWA,['French'],4.5,93
ckA5dhV4ve-QZXUBFI6TUA,"['French', 'Cocktail Bars']",4.0,304
YWYbLfHO5FjnCQ_uuy6Kdg,"['Wine Bars', 'French', 'Breakfast & Brunch']",4.0,379
fSQ3CCtFSJ2S8VXDi02-3Q,"['American (New)', 'French', 'Bars']",4.0,455
RP02PZPNdhfoL-TjOMiKVg,['French'],4.0,143
vApeod35mjcuiwrdLnobmQ,['French'],3.5,305
0Q13lJ3OHXOuBVpN6jeTjw,"['French', 'Breakfast & Brunch', 'Bakeries']",4.0,944
FZh1ZBFrb46tkRdZuMA7hQ,"['French', 'Wine Bars']",4.0,118
CwAE-SZzIa8A2AUiF0wZ8w,['French'],4.0,89
9vYSRXdp5JtFmqhi0FigMA,"['Steakhouses', 'French', 'Brasseries']",3.5,733
7uGPAk8ELYABSzZhXhj7tA,['French'],4.0,195
1DfbZ0VsSCg9g1KILmnvzQ,['French'],4.5,1524
dMhRafXdr765DHe0k-QfaQ,"['American (New)', 'French']",4.0,2858
5m-TrbqMNnwJvOd7pAt6OA,"['Sandwiches', 'French']",4.0,1158
FyFeyjndrXHDnN-z9-qv_w,"['French', 'Brasseries', 'Bars']",4.0,201
50fWXrNECQQYght4ZWeBXQ,"['Fondue', 'French']",4.5,564
1z5Nu66M6W8mk5Ap4osZwA,"['French', 'American (New)', 'Gastropubs']",4.0,1397
bQPU31GkNo3TkPnq7iSngg,['French'],4.0,192
oF3yOAqGpIGRbjtOzvSxoA,"['French', 'Venues & Event Spaces', 'Wine Bars']",4.5,25
Okbtt-ISFB3kuoxkl2wVgg,['French'],5.0,84
hD55NUiGDK7STQ8oy9QDPA,"['French', 'Salad', 'Breakfast & Brunch']",3.0,433
DEHWHskp2gSAkfdylc4SNA,"['French', 'Wine Bars', 'Beer Bar']",4.0,238
5XQgZQF-5N94bkQ2d_PJIQ,['French'],4.0,179
BA6wd1pZTVu1DmrtiyTs8g,['French'],4.0,441
5LqclCP-RTj61-5QNo0jZw,"['French', 'Bars', 'Seafood']",3.5,434
CcxreLJbZsO6Z775-hMWpw,"['Wine Bars', 'French', 'Tapas/Small Plates']",4.5,102
ZWPgzW0qqtksyI3GxCPM-Q,"['French', 'Bars']",4.0,172
F2YGnF0og_7fHNd880byCQ,"['Wine Bars', 'French']",4.0,199
g6R8iwi__IDy8plQy0v9WQ,"['French', 'Moroccan']",4.0,703
9w3zIx0-n7qPLQynU8saHA,"['Wine Bars', 'French', 'Seafood']",4.0,117
B_kcyXzmkJlFI9pSl7PHvw,"['French', 'Japanese']",5.0,53
qEbQbYZxurnuVxDrNHQUJg,['French'],3.5,201
pDwhlX9jNBGnjvyGR9jYWQ,"['Lounges', 'French']",4.5,356
